ElementGlobalId,IfcClass,ElementName,PropertySet,PropertyName,DataType
2Y3VevX_X0qh8KQkL229Nk,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:612692,Mechanical,System Abbreviation,str
0IGipjjlvDxvBIBwCEG5MI,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:600514,Mechanical,System Abbreviation,str
1sY7J323HEgRSDB6KISylE,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:641600,Mechanical,System Abbreviation,str
3rgppDncnDT8QcOwr0I0ox,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:605517,Mechanical,System Abbreviation,str
2K9v5OXDb8k8DU0QJkagbM,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:623754,Mechanical,System Abbreviation,str
0U5Ew4sirE$O2S1s$sie9J,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:577357,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8IRP,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:585637,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjUZ6,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:592767,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjYy,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:605061,Mechanical,System Abbreviation,str
0KW0HXo21AexnuTlk1flwF,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:643051,Mechanical,System Abbreviation,str
22RbTV7nbE9eGIvmLVVYtd,IfcFlowSegment,Round Duct:Taps:589811,Mechanical,System Abbreviation,str
2UeQDOr5H2GveaT_zhQ_eO,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:712850,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjb9,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:604784,Mechanical,System Abbreviation,str
3kD1gFmCrBdPaUKrQLRMT9,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:723897,Mechanical,System Abbreviation,str
1GkzlmPcH0QOU$zSigxFJP,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:611251,Mechanical,System Abbreviation,str
1vcLKliHD66R66dMS0pvXC,IfcFlowSegment,Rectangular Duct:Radius Elbows / Tees:578609,Mechanical,System Abbreviation,str
31Wi8h84rAFhbjNsr8zAsz,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:584377,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmBBe,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:602482,Mechanical,System Abbreviation,str
0JI0reCsL3Cu2Zx6jg01Sn,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:596027,Mechanical,System Abbreviation,str
1gW$dr5u590gCcZGG3AE3S,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:733569,Mechanical,System Abbreviation,str
055y9VW_9CCQ1HSDb$zt_i,IfcFlowSegment,Rectangular Duct:Radius Elbows / Tees:629299,Mechanical,System Abbreviation,str
1vfMIQPwD89hk55UVXsnn4,IfcFlowSegment,Rectangular Duct:Radius Elbows / Tees:579483,Mechanical,System Abbreviation,str
270CRfYljClP3lAwmpBQe3,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:612924,Mechanical,System Abbreviation,str
1LjmpuUJ9En9lEdvTLiQyD,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:618595,Mechanical,System Abbreviation,str
3Q25eoa7vEGxpQsSHVVMH8,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:628576,Mechanical,System Abbreviation,str
3N0jYBzwL4wx$15TeRgFtf,IfcFlowSegment,Flex Duct Round:Flex - Round:619123,Mechanical,System Abbreviation,str
3N0jYBzwL4wx$15TeRgFth,IfcFlowSegment,Flex Duct Round:Flex - Round:619121,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nSt,IfcFlowSegment,Rectangular Duct:Radius Elbows / Tees:591912,Mechanical,System Abbreviation,str
28X4$1gVDBGfu7a2bfE8xx,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:616606,Mechanical,System Abbreviation,str
3Ek3SinRTCiRRT510INx$K,IfcFlowSegment,Flex Duct Round:Flex - Round:588905,Mechanical,System Abbreviation,str
17feEoBzz3lPZ8E5f8e9JG,IfcFlowSegment,Flex Duct Round:Flex - Round:710862,Mechanical,System Abbreviation,str
11fFDzf5T9R8MY5BgdZxbQ,IfcFlowSegment,Flex Duct Round:Flex - Round:712574,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oQJ,IfcFlowSegment,Flex Duct Round:Flex - Round:607802,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg70,IfcFlowSegment,Flex Duct Round:Flex - Round:615335,Mechanical,System Abbreviation,str
3CSAfi4Zn09exUD_brFZIw,IfcFlowSegment,Flex Duct Round:Flex - Round:619858,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nbh,IfcFlowSegment,Flex Duct Round:Flex - Round:591476,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg72,IfcFlowSegment,Flex Duct Round:Flex - Round:615333,Mechanical,System Abbreviation,str
3FD25pQh93iwhuv3DUYile,IfcFlowSegment,Flex Duct Round:Flex - Round:589219,Mechanical,System Abbreviation,str
3E$HCkw6f2dvZkvEJvb01K,IfcFlowSegment,Flex Duct Round:Flex - Round:712215,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oSI,IfcFlowSegment,Flex Duct Round:Flex - Round:608187,Mechanical,System Abbreviation,str
1YDl3OXPT4SQGwqnRBMSma,IfcFlowSegment,Flex Duct Round:Flex - Round:604673,Mechanical,System Abbreviation,str
0J3q8r36T0QQtYHes8eEHR,IfcFlowSegment,Flex Duct Round:Flex - Round:711687,Mechanical,System Abbreviation,str
17feEoBzz3lPZ8E5f8e9JI,IfcFlowSegment,Flex Duct Round:Flex - Round:710860,Mechanical,System Abbreviation,str
3CSAfi4Zn09exUD_brFZIu,IfcFlowSegment,Flex Duct Round:Flex - Round:619856,Mechanical,System Abbreviation,str
0J3q8r36T0QQtYHes8eE2X,IfcFlowSegment,Flex Duct Round:Flex - Round:710909,Mechanical,System Abbreviation,str
3N0jYBzwL4wx$15TeRgFpT,IfcFlowSegment,Flex Duct Round:Flex - Round:619335,Mechanical,System Abbreviation,str
3P_IgBZvj44wQ797S6G0mO,IfcFlowSegment,Flex Duct Round:Flex - Round:710517,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg3a,IfcFlowSegment,Flex Duct Round:Flex - Round:615043,Mechanical,System Abbreviation,str
0U5Ew4sirE$O2S1s$sieFy,IfcFlowSegment,Flex Duct Round:Flex - Round:577250,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvgU_,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:615897,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJuq,IfcFlowSegment,Flex Duct Round:Flex - Round:592375,Mechanical,System Abbreviation,str
3P_IgBZvj44wQ797S6G0mQ,IfcFlowSegment,Flex Duct Round:Flex - Round:710519,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJut,IfcFlowSegment,Flex Duct Round:Flex - Round:592372,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$FoG,IfcFlowSegment,Flex Duct Round:Flex - Round:590657,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nbf,IfcFlowSegment,Flex Duct Round:Flex - Round:591478,Mechanical,System Abbreviation,str
3FD25pQh93iwhuv3DUYilk,IfcFlowSegment,Flex Duct Round:Flex - Round:589221,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOyK,IfcFlowSegment,Flex Duct Round:Flex - Round:613531,Mechanical,System Abbreviation,str
3P_IgBZvj44wQ797S6G0mU,IfcFlowSegment,Flex Duct Round:Flex - Round:710515,Mechanical,System Abbreviation,str
3FD25pQh93iwhuv3DUYili,IfcFlowSegment,Flex Duct Round:Flex - Round:589223,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOmY,IfcFlowSegment,Flex Duct Round:Flex - Round:614317,Mechanical,System Abbreviation,str
2APLVywBjFiBdr7tJLzvj8,IfcFlowSegment,Flex Duct Round:Flex - Round:610084,Mechanical,System Abbreviation,str
3a2ZesuUv1LByxghdI8VtF,IfcFlowSegment,Flex Duct Round:Flex - Round:576877,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYL$3,IfcFlowSegment,Flex Duct Round:Flex - Round:603967,Mechanical,System Abbreviation,str
2qwqb_HL9EKO1kbOFaSgDr,IfcFlowSegment,Flex Duct Round:Flex - Round:577953,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxypB$,IfcFlowSegment,Flex Duct Round:Flex - Round:588611,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nXQ,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:591685,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTno,IfcFlowSegment,Flex Duct Round:Flex - Round:609565,Mechanical,System Abbreviation,str
35urAQ2xzE28F_hrP6Uoz2,IfcFlowSegment,Flex Duct Round:Flex - Round:709874,Mechanical,System Abbreviation,str
3Ek3SinRTCiRRT510INx$M,IfcFlowSegment,Flex Duct Round:Flex - Round:588907,Mechanical,System Abbreviation,str
3PsgCtzZ18uBzRwpV9IJNg,IfcFlowSegment,Flex Duct Round:Flex - Round:726042,Mechanical,System Abbreviation,str
35urAQ2xzE28F_hrP6Uoz4,IfcFlowSegment,Flex Duct Round:Flex - Round:709876,Mechanical,System Abbreviation,str
0JI0reCsL3Cu2Zx6jg01Sc,IfcFlowSegment,Flex Duct Round:Flex - Round:596012,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg7E,IfcFlowSegment,Flex Duct Round:Flex - Round:615337,Mechanical,System Abbreviation,str
3rgppDncnDT8QcOwr0I0$u,IfcFlowSegment,Flex Duct Round:Flex - Round:605710,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTqc,IfcFlowSegment,Flex Duct Round:Flex - Round:609353,Mechanical,System Abbreviation,str
3kD1gFmCrBdPaUKrQLRM5r,IfcFlowSegment,Flex Duct Round:Flex - Round:724357,Mechanical,System Abbreviation,str
1G$vhmQXn2Jvv399dvK$3n,IfcFlowSegment,Flex Duct Round:Flex - Round:612288,Mechanical,System Abbreviation,str
3KfLR2xmTAA97Sm$xS1aZy,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:605882,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oQg,IfcFlowSegment,Flex Duct Round:Flex - Round:607747,Mechanical,System Abbreviation,str
0vNeZbf_jCjBvuG5o4ihWS,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:620372,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTqa,IfcFlowSegment,Flex Duct Round:Flex - Round:609355,Mechanical,System Abbreviation,str
35XeZ$id57SwwoNzWGXqt0,IfcFlowSegment,Flex Duct Round:Flex - Round:637656,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQ8Q,IfcFlowSegment,Flex Duct Round:Flex - Round:595196,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$FtL,IfcFlowSegment,Flex Duct Round:Flex - Round:590340,Mechanical,System Abbreviation,str
3a2ZesuUv1LByxghdI8VqB,IfcFlowSegment,Flex Duct Round:Flex - Round:576937,Mechanical,System Abbreviation,str
3E$HCkw6f2dvZkvEJvb01M,IfcFlowSegment,Flex Duct Round:Flex - Round:712213,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrt$6,IfcFlowSegment,Round Duct:Taps:608614,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOmh,IfcFlowSegment,Flex Duct Round:Flex - Round:614308,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2IY,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:610496,Mechanical,System Abbreviation,str
3PsgCtzZ18uBzRwpV9IJU8,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:726648,Mechanical,System Abbreviation,str
11fFDzf5T9R8MY5BgdZxbO,IfcFlowSegment,Flex Duct Round:Flex - Round:712572,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg5O,IfcFlowSegment,Round Duct:Taps:615231,Mechanical,System Abbreviation,str
3rgppDncnDT8QcOwr0I0$w,IfcFlowSegment,Flex Duct Round:Flex - Round:605708,Mechanical,System Abbreviation,str
0J3q8r36T0QQtYHes8eEF_,IfcFlowSegment,Flex Duct Round:Flex - Round:711586,Mechanical,System Abbreviation,str
1vcLKliHD66R66dMS0pvYv,IfcFlowSegment,Flex Duct Round:Flex - Round:578756,Mechanical,System Abbreviation,str
35urAQ2xzE28F_hrP6Uoz0,IfcFlowSegment,Flex Duct Round:Flex - Round:709872,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2J9,IfcFlowSegment,Flex Duct Round:Flex - Round:610475,Mechanical,System Abbreviation,str
2GNFiIY7PF$9tCs_U_rVuz,IfcFlowSegment,Flex Duct Round:Flex - Round:636128,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYL_l,IfcFlowSegment,Flex Duct Round:Flex - Round:603987,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYL$x,IfcFlowSegment,Flex Duct Round:Flex - Round:603911,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8IPO,IfcFlowSegment,Flex Duct Round:Flex - Round:585508,Mechanical,System Abbreviation,str
1G$vhmQXn2Jvv399dvK$7Q,IfcFlowSegment,Round Duct:Taps:612075,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg3Y,IfcFlowSegment,Flex Duct Round:Flex - Round:615045,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxyp4Z,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:587935,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTnu,IfcFlowSegment,Flex Duct Round:Flex - Round:609559,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTqS,IfcFlowSegment,Round Duct:Taps:609395,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9ndF,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:591568,Mechanical,System Abbreviation,str
1Bt2bbQ3vCRRncVtkgKpDi,IfcFlowSegment,Flex Duct Round:Flex - Round:582468,Mechanical,System Abbreviation,str
0JI0reCsL3Cu2Zx6jg01Sa,IfcFlowSegment,Flex Duct Round:Flex - Round:596014,Mechanical,System Abbreviation,str
3rgppDncnDT8QcOwr0I0$c,IfcFlowSegment,Flex Duct Round:Flex - Round:605712,Mechanical,System Abbreviation,str
28YHm_uEPF$w9_7O_8K20O,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:723106,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8Jcf,IfcFlowSegment,Flex Duct Round:Flex - Round:585941,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTns,IfcFlowSegment,Flex Duct Round:Flex - Round:609561,Mechanical,System Abbreviation,str
3KfLR2xmTAA97Sm$xS1aZo,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:605876,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJu_,IfcFlowSegment,Flex Duct Round:Flex - Round:592381,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2Kz,IfcFlowSegment,Flex Duct Round:Flex - Round:610655,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxypA3,IfcFlowSegment,Flex Duct Round:Flex - Round:588607,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjV7_,IfcFlowSegment,Round Duct:Taps:594503,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2JN,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:610485,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQ9k,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:595080,Mechanical,System Abbreviation,str
0JI0reCsL3Cu2Zx6jg01Sw,IfcFlowSegment,Flex Duct Round:Flex - Round:596016,Mechanical,System Abbreviation,str
3S7CYugLb5EwvHuVha9JeX,IfcFlowSegment,Flex Duct Round:Flex - Round:708801,Mechanical,System Abbreviation,str
2GNFiIY7PF$9tCs_U_rVwC,IfcFlowSegment,Flex Duct Round:Flex - Round:635985,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOmb,IfcFlowSegment,Flex Duct Round:Flex - Round:614314,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOyG,IfcFlowSegment,Flex Duct Round:Flex - Round:613535,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOyI,IfcFlowSegment,Flex Duct Round:Flex - Round:613533,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8Jcl,IfcFlowSegment,Flex Duct Round:Flex - Round:585939,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2JB,IfcFlowSegment,Flex Duct Round:Flex - Round:610473,Mechanical,System Abbreviation,str
3WXsVyiXDCAPWj3vH36enB,IfcFlowSegment,Flex Duct Round:Flex - Round:589395,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmAqf,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:601779,Mechanical,System Abbreviation,str
1Bt2bbQ3vCRRncVtkgKp9j,IfcFlowSegment,Flex Duct Round:Flex - Round:582213,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg5T,IfcFlowSegment,Flex Duct Round:Flex - Round:615226,Mechanical,System Abbreviation,str
1Bt2bbQ3vCRRncVtkgKp9h,IfcFlowSegment,Flex Duct Round:Flex - Round:582211,Mechanical,System Abbreviation,str
1wfdcWmo15UvE7ac1GxPCB,IfcFlowSegment,Flex Duct Round:Flex - Round:637958,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYLvZ,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:603807,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oQe,IfcFlowSegment,Flex Duct Round:Flex - Round:607745,Mechanical,System Abbreviation,str
15uZAUeUv0ShrxXNlJxaDb,IfcFlowSegment,Flex Duct Round:Flex - Round:639170,Mechanical,System Abbreviation,str
17i96Trk58HA$W1qzt0jrx,IfcFlowSegment,Flex Duct Round:Flex - Round:636133,Mechanical,System Abbreviation,str
2tiCOef6X4xBs8_cxK$fCc,IfcFlowSegment,Flex Duct Round:Flex - Round:579672,Mechanical,System Abbreviation,str
1wfdcWmo15UvE7ac1GxPC5,IfcFlowSegment,Flex Duct Round:Flex - Round:637960,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8Jch,IfcFlowSegment,Flex Duct Round:Flex - Round:585943,Mechanical,System Abbreviation,str
0hZd6ulczCueM2BbNb0M6P,IfcFlowSegment,Flex Duct Round:Flex - Round:640665,Mechanical,System Abbreviation,str
1vcLKliHD66R66dMS0pvYx,IfcFlowSegment,Flex Duct Round:Flex - Round:578758,Mechanical,System Abbreviation,str
0oI5laBlT31ekuzqXEIq3A,IfcFlowSegment,Flex Duct Round:Flex - Round:710019,Mechanical,System Abbreviation,str
01tUihcqPE_8Wptph8g7VX,IfcFlowSegment,Flex Duct Round:Flex - Round:640961,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxypBz,IfcFlowSegment,Flex Duct Round:Flex - Round:588609,Mechanical,System Abbreviation,str
1Bt2bbQ3vCRRncVtkgKp5V,IfcFlowSegment,Rectangular Duct:Radius Elbows / Tees:582007,Mechanical,System Abbreviation,str
15uZAUeUv0ShrxXNlJxaA4,IfcFlowSegment,Flex Duct Round:Flex - Round:639267,Mechanical,System Abbreviation,str
01tUihcqPE_8Wptph8g7U5,IfcFlowSegment,Flex Duct Round:Flex - Round:640933,Mechanical,System Abbreviation,str
2GNFiIY7PF$9tCs_U_rVu$,IfcFlowSegment,Flex Duct Round:Flex - Round:636130,Mechanical,System Abbreviation,str
327Nxi0Ef7nOVNqV7vBRZG,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:621606,Mechanical,System Abbreviation,str
2Ib0b0DrX7NgPFxrhA8Jcb,IfcFlowSegment,Flex Duct Round:Flex - Round:585945,Mechanical,System Abbreviation,str
2GNFiIY7PF$9tCs_U_rVwE,IfcFlowSegment,Flex Duct Round:Flex - Round:635987,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$Frm,IfcFlowSegment,Flex Duct Round:Flex - Round:590497,Mechanical,System Abbreviation,str
2z5qu57LTEJxG43DMN4ap_,IfcFlowSegment,Flex Duct Round:Flex - Round:605512,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrtyY,IfcFlowSegment,Round Duct:Taps:608642,Mechanical,System Abbreviation,str
35urAQ2xzE28F_hrP6Uoy$,IfcFlowSegment,Round Duct:Taps:709775,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$PK,IfcFlowSegment,Round Duct:Taps:633249,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrt$Y,IfcFlowSegment,Round Duct:Taps:608578,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40lx,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:598753,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2JX,IfcFlowSegment,Round Duct:Taps:610435,Mechanical,System Abbreviation,str
01tUihcqPE_8Wptph8g7Rg,IfcFlowSegment,Round Duct:Taps:640714,Mechanical,System Abbreviation,str
2z5qu57LTEJxG43DMN4atv,IfcFlowSegment,Round Duct:Taps:605263,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXdU,IfcFlowSegment,Round Duct:Taps:633540,Mechanical,System Abbreviation,str
3CSAfi4Zn09exUD_brFZS1,IfcFlowSegment,Round Duct:Taps:620265,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znxo,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:719954,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg1N,IfcFlowSegment,Round Duct:Taps:614960,Mechanical,System Abbreviation,str
2tiCOef6X4xBs8_cxK$fDH,IfcFlowSegment,Round Duct:Taps:579631,Mechanical,System Abbreviation,str
3PsgCtzZ18uBzRwpV9IJRa,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:726804,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOy9,IfcFlowSegment,Round Duct:Taps:613510,Mechanical,System Abbreviation,str
15uZAUeUv0ShrxXNlJxaAn,IfcFlowSegment,Round Duct:Taps:639254,Mechanical,System Abbreviation,str
1GkzlmPcH0QOU$zSigxFEH,IfcFlowSegment,Round Duct:Taps:611579,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxypuG,IfcFlowSegment,Round Duct:Taps:587692,Mechanical,System Abbreviation,str
2GNFiIY7PF$9tCs_U_rVvo,IfcFlowSegment,Round Duct:Taps:636079,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmBBs,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:602476,Mechanical,System Abbreviation,str
0JI0reCsL3Cu2Zx6jg01Q9,IfcFlowSegment,Round Duct:Taps:596355,Mechanical,System Abbreviation,str
3jHr1vyBX8GP4OQyNAvg0B,IfcFlowSegment,Round Duct:Taps:615020,Mechanical,System Abbreviation,str
35urAQ2xzE28F_hrP6Uoy8,IfcFlowSegment,Round Duct:Taps:709816,Mechanical,System Abbreviation,str
0J3q8r36T0QQtYHes8eE4T,IfcFlowSegment,Round Duct:Circular duct:710977,Mechanical,System Abbreviation,str
2zJ_TZ$gvEh9X4OTV4V5ZY,IfcFlowSegment,Round Duct:Taps:604335,Mechanical,System Abbreviation,str
11fFDzf5T9R8MY5BgdZxZ9,IfcFlowSegment,Round Duct:Circular duct:712429,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrtnx,IfcFlowSegment,Round Duct:Taps:608987,Mechanical,System Abbreviation,str
0XMA$gDbrFHg1ouiPyqRvd,IfcFlowSegment,Round Duct:Taps:626677,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxyp5W,IfcFlowSegment,Round Duct:Taps:587996,Mechanical,System Abbreviation,str
1Npt9ChiL6ch3rF8xsgb9o,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:641884,Mechanical,System Abbreviation,str
1z4liRdSDFZuSfLJIrBv6z,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:715886,Mechanical,System Abbreviation,str
1pT7e75LjAgh6lOpeitwrt,IfcFlowSegment,Round Duct:Taps:633630,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjZT,IfcFlowSegment,Round Duct:Taps:605156,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$PZ,IfcFlowSegment,Round Duct:Taps:633238,Mechanical,System Abbreviation,str
1nnMo_AKzCgPoNKZdxVA1m,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:720803,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjUmd,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:593822,Mechanical,System Abbreviation,str
3S7CYugLb5EwvHuVha9JfA,IfcFlowSegment,Round Duct:Taps:708778,Mechanical,System Abbreviation,str
1GkzlmPcH0QOU$zSigxFI4,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:611310,Mechanical,System Abbreviation,str
1_al5DaEX3mhyXw6WHit87,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:642667,Mechanical,System Abbreviation,str
327Nxi0Ef7nOVNqV7vBRwl,IfcFlowSegment,Round Duct:Taps:621145,Mechanical,System Abbreviation,str
1LjmpuUJ9En9lEdvTLiQ$F,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:618657,Mechanical,System Abbreviation,str
3kD1gFmCrBdPaUKrQLRM5C,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:724412,Mechanical,System Abbreviation,str
1LjmpuUJ9En9lEdvTLiQzp,IfcFlowSegment,Rectangular Duct:Radius Elbows / Taps:618525,Mechanical,System Abbreviation,str
3d3f988Fn2sgSIJAsSmVoH,IfcFlowSegment,Round Duct:Taps:640434,Mechanical,System Abbreviation,str
3CSAfi4Zn09exUD_brFZUq,IfcFlowSegment,Round Duct:Taps:620124,Mechanical,System Abbreviation,str
1vcLKliHD66R66dMS0pvZc,IfcFlowSegment,Round Duct:Taps:578715,Mechanical,System Abbreviation,str
3CSAfi4Zn09exUD_brFZRB,IfcFlowSegment,Round Duct:Taps:620323,Mechanical,System Abbreviation,str
1Npt9ChiL6ch3rF8xsgbA6,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:641960,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmBFK,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:602190,Mechanical,System Abbreviation,str
1vcLKliHD66R66dMS0pvW8,IfcFlowSegment,Round Duct:Taps:578677,Mechanical,System Abbreviation,str
0VJlJ2Z_b2jh$B10grq_9S,IfcFlowSegment,Rectangular Duct:Mitered Elbows / Taps:642230,Mechanical,System Abbreviation,str
